"id","trial","center.N","rmse.N","rmse.V","valid.newtons","valid.volts","block","order"
535,10,7.20150237096977,1.67951767009892,0.064106174666931,0.3972,0.3972,"Second",38
867,1,13.1347082883255,5.01520567784742,0.191427370428162,0.448,0.448,"First",39
867,2,13.1347082883255,1.74531708500642,0.0666176985765265,0.6788,0.6788,"First",39
867,3,13.1347082883255,1.04594077506756,0.0399229274043879,0.9004,0.9004,"First",39
867,4,13.1347082883255,1.02704628087258,0.0392017359774258,0.8744,0.8744,"First",39
867,5,13.1347082883255,4.23678842262778,0.161715654132897,0.4364,0.4364,"First",39
867,6,13.1347082883255,4.45313702368163,0.169973549512639,0.3176,0.3176,"First",39
867,7,13.1347082883255,4.72253968549321,0.180256486335097,0.3964,0.3964,"First",39
867,8,13.1347082883255,4.04691336990547,0.154468238097083,0.3644,0.3644,"First",39
867,9,13.1347082883255,4.40461880519694,0.168121638428831,0.282,0.282,"First",39
867,10,13.1347082883255,5.0821270273968,0.193981717905141,0.272,0.272,"First",39
831,1,9.2109720039597,1.37713680133987,0.0525644796114306,0.6496,0.6496,"First",40
831,2,9.2109720039597,0.644871529918919,0.0246143566517393,0.9368,0.9368,"First",40
831,3,9.2109720039597,1.85214106107985,0.0706951051979027,0.5612,0.5612,"First",40
831,4,9.2109720039597,0.87677286726877,0.0334658905786011,0.86,0.86,"First",40
831,5,9.2109720039597,1.08885097356929,0.0415607837539328,0.78,0.78,"First",40
831,6,9.2109720039597,5.47842549053965,0.209108190791238,0.0536,0.0536,"First",40
831,7,9.2109720039597,0.906793169387588,0.0346117473715633,0.8368,0.8368,"First",40
831,8,9.2109720039597,6.28345133929365,0.239835541024224,0.2424,0.2424,"First",40
831,9,9.2109720039597,1.05782934791673,0.0403767070467089,0.8856,0.8856,"First",40
831,10,9.2109720039597,6.12678055944163,0.233855512021132,0.2108,0.2108,"First",40
84,1,13.1075073414637,0.476710401529429,0.0181957479876877,1,1,"Second",41
84,2,13.1075073414637,0.540346759883904,0.0206247093356198,0.998,0.998,"Second",41
84,3,13.1075073414637,0.536171201286962,0.020465330786937,0.99,0.99,"Second",41
84,4,13.1075073414637,0.6211244618786,0.0237079454131303,0.9616,0.9616,"Second",41
84,5,13.1075073414637,0.457278038721069,0.0174540264407447,0.9872,0.9872,"Second",41
84,6,13.1075073414637,0.508192943240937,0.0193974175823862,0.9996,0.9996,"Second",41
84,7,13.1075073414637,0.511230793745909,0.0195133705006263,0.9968,0.9968,"Second",41
84,8,13.1075073414637,0.422699977277176,0.0161342027282406,0.998,0.998,"Second",41
84,9,13.1075073414637,1.74424722803973,0.0665768627825388,0.9132,0.9132,"Second",41
84,10,13.1075073414637,1.27540865620898,0.0486815777781204,0.9308,0.9308,"Second",41
765,1,7.47351179303743,1.88802240666439,0.0720646744785828,0.836,0.836,"First",42
765,2,7.47351179303743,0.162636313554094,0.00620772981999673,1,1,"First",42
765,3,7.47351179303743,0.238451586333051,0.009101552972749,1,1,"First",42
765,4,7.47351179303743,0.182344225061635,0.00695996889429502,1,1,"First",42
765,5,7.47351179303743,0.196904645960515,0.0075157313622854,1,1,"First",42
765,6,7.47351179303743,0.208325424724025,0.0079516555870081,1,1,"First",42
765,7,7.47351179303743,0.268064622885481,0.0102318646851209,1,1,"First",42
765,8,7.47351179303743,0.199866256114297,0.00762877423238662,1,1,"First",42
765,9,7.47351179303743,0.207515293232702,0.00792073335748318,1,1,"First",42
765,10,7.47351179303743,0.179501279420302,0.00685145537693431,1,1,"First",42
557,1,9.89439570526229,0.436357978937847,0.0166555203991697,0.9928,0.9928,"Second",43
557,2,9.89439570526229,0.967784382407535,0.0369397451203304,0.8412,0.8412,"Second",43
557,3,9.89439570526229,3.31159864102387,0.126401719188666,0.4136,0.4136,"Second",43
557,4,9.89439570526229,2.91576322476852,0.111292920522482,0.4068,0.4068,"Second",43
557,5,9.89439570526229,1.20491223328645,0.0459907719106245,0.7664,0.7664,"Second",43
557,6,9.89439570526229,0.519844806705416,0.0198421621705186,0.9868,0.9868,"Second",43
557,7,9.89439570526229,0.845320113959652,0.032265357989223,0.89,0.89,"Second",43
557,8,9.89439570526229,4.95484553961228,0.189123460422622,0.1328,0.1328,"Second",43
557,9,9.89439570526229,1.18525649980902,0.0452405244402085,0.8132,0.8132,"Second",43
557,10,9.89439570526229,2.56850498694479,0.0980382834056564,0.4916,0.4916,"Second",43
533,1,14.7089631516183,4.27028392845466,0.162994157351604,0.6788,0.6788,"Second",44
533,2,14.7089631516183,0.610211697500449,0.0232914117905435,0.9892,0.9892,"Second",44
533,3,14.7089631516183,0.759581613735869,0.0289927712407294,0.9724,0.9724,"Second",44
533,4,14.7089631516183,0.643703052014556,0.0245697565561493,0.9932,0.9932,"Second",44
533,5,14.7089631516183,4.66601785463098,0.178099082202793,0.84,0.84,"Second",44
533,6,14.7089631516183,3.45114302391305,0.131728043967825,0.7372,0.7372,"Second",44
533,7,14.7089631516183,1.53207184330202,0.058478256548037,0.7816,0.7816,"Second",44
533,8,14.7089631516183,1.3924667851384,0.0531496158303142,0.8528,0.8528,"Second",44
533,9,14.7089631516183,6.25989567696131,0.238936435625837,0.508,0.508,"Second",44
533,10,14.7089631516183,3.21707645146414,0.122793864325514,0.5496,0.5496,"Second",44
177,1,15.8004012700422,1.53528806381191,0.0586010177415897,0.9092,0.9092,"First",45
177,2,15.8004012700422,5.12495330005885,0.195616370856096,0.4292,0.4292,"First",45
177,3,15.8004012700422,2.8476443145605,0.108692862878755,0.5924,0.5924,"First",45
177,4,15.8004012700422,9.19224830997491,0.350862563837357,0.0388,0.0388,"First",45
177,5,15.8004012700422,6.24144826543863,0.23823230907434,0.2588,0.2588,"First",45
177,6,15.8004012700422,4.90451685807058,0.187202445057849,0.2624,0.2624,"First",45
177,7,15.8004012700422,9.66177473661944,0.3687841038444,0.0392,0.0392,"First",45
177,8,15.8004012700422,5.78218669955874,0.220702572600433,0.49,0.49,"First",45
177,9,15.8004012700422,1.93807322617672,0.0739750840175853,0.7252,0.7252,"First",45
177,10,15.8004012700422,4.5971194117541,0.175469270268106,0.4856,0.4856,"First",45
315,1,11.7032585043283,0.626149129526825,0.0238997339412506,0.9896,0.9896,"Second",46
315,2,11.7032585043283,0.596228539730213,0.0227576831073786,0.9904,0.9904,"Second",46
315,3,11.7032585043283,0.69243857865208,0.0264299621608489,0.984,0.984,"Second",46
315,4,11.7032585043283,0.482196105605547,0.0184051339976926,0.9952,0.9952,"Second",46
315,5,11.7032585043283,0.560434449099769,0.021391444295575,0.9936,0.9936,"Second",46
315,6,11.7032585043283,0.528192877782273,0.0201608029994379,0.9896,0.9896,"Second",46
315,7,11.7032585043283,0.484091350024602,0.0184774743320204,0.9984,0.9984,"Second",46
315,8,11.7032585043283,0.602550543299153,0.0229989901637144,0.988,0.988,"Second",46
315,9,11.7032585043283,0.610311561834816,0.0232952235518461,0.9756,0.9756,"Second",46
315,10,11.7032585043283,0.645963261256084,0.0246560273772314,0.9896,0.9896,"Second",46
606,1,10.2140067937501,4.80710302115778,0.183484217762425,0.1924,0.1924,"First",47
606,2,10.2140067937501,2.96398846844512,0.113133648934888,0.3328,0.3328,"First",47
606,3,10.2140067937501,1.50715275960238,0.0575271101798687,0.8188,0.8188,"First",47
606,4,10.2140067937501,0.857079014328548,0.0327141881113229,0.9048,0.9048,"First",47
606,5,10.2140067937501,0.409351141828028,0.0156246857448005,1,1,"First",47
606,6,10.2140067937501,0.583465796229318,0.0222705368994739,0.9544,0.9544,"First",47
606,7,10.2140067937501,1.15678067606069,0.0441536194534405,0.8476,0.8476,"First",47
606,8,10.2140067937501,0.573492673414491,0.0218898688276076,0.972,0.972,"First",47
606,9,10.2140067937501,2.59209376694949,0.0989386528855869,0.8516,0.8516,"First",47
606,10,10.2140067937501,0.438862586824718,0.0167511197688735,0.974,0.974,"First",47
597,1,5.2668353729419,0.48615116509149,0.0185560962285389,0.8728,0.8728,"First",48
597,2,5.2668353729419,0.371868190669565,0.0141939841470882,0.9164,0.9164,"First",48
597,3,5.2668353729419,0.400613562131436,0.0152911776072154,0.8936,0.8936,"First",48
597,4,5.2668353729419,0.343944816936881,0.0131281658436154,0.9456,0.9456,"First",48
597,5,5.2668353729419,0.284711791757543,0.0108672770623895,0.962,0.962,"First",48
597,6,5.2668353729419,0.300292579523368,0.0114619863171636,0.9676,0.9676,"First",48
597,7,5.2668353729419,0.312715579868005,0.011936164734074,0.9688,0.9688,"First",48
597,8,5.2668353729419,0.328095612886478,0.012523211301442,0.9396,0.9396,"First",48
597,9,5.2668353729419,0.244474310904219,0.00933143673057058,1,1,"First",48
597,10,5.2668353729419,0.327000597163957,0.0124814152129454,0.9432,0.9432,"First",48
104,1,8.7111546771918,2.1615351191009,0.0825044894500134,0.4456,0.4456,"Second",49
104,2,8.7111546771918,3.74571486449105,0.142971673136038,0.1208,0.1208,"Second",49
104,3,8.7111546771918,2.80321814936679,0.106997142996557,0.3452,0.3452,"Second",49
104,4,8.7111546771918,4.58496346577928,0.175005285155131,0.1432,0.1432,"Second",49
104,5,8.7111546771918,2.7783223260601,0.106046884463533,0.3192,0.3192,"Second",49
104,6,8.7111546771918,2.47607279281305,0.0945102024051702,0.3948,0.3948,"Second",49
104,7,8.7111546771918,2.15660628618179,0.0823163588755979,0.3156,0.3156,"Second",49
104,8,8.7111546771918,2.28322802713099,0.0871494342200461,0.4628,0.4628,"Second",49
104,9,8.7111546771918,3.98348280925207,0.152047131923053,0.1912,0.1912,"Second",49
104,10,8.7111546771918,3.20741060093084,0.122424924650973,0.3128,0.3128,"Second",49
652,1,4.70921606387222,2.51014688331845,0.0958107898514619,0.1488,0.1488,"First",50
652,2,4.70921606387222,8.85658252469736,0.338050403629809,0.2472,0.2472,"First",50
652,3,4.70921606387222,2.01206915484573,0.076799463904948,0.168,0.168,"First",50
652,4,4.70921606387222,0.867983193442556,0.0331303940395647,0.4596,0.4596,"First",50
652,5,4.70921606387222,1.27370897989522,0.0486167021602052,0.434,0.434,"First",50
652,6,4.70921606387222,1.73455750441748,0.0662070118866171,0.2348,0.2348,"First",50
652,7,4.70921606387222,1.45503655527869,0.0555378661505665,0.3196,0.3196,"First",50
652,8,4.70921606387222,1.04756773263356,0.0399850273916392,0.6696,0.6696,"First",50
652,9,4.70921606387222,1.45866550590659,0.0556763810033432,0.3088,0.3088,"First",50
652,10,4.70921606387222,1.09214771941223,0.041686618550793,0.698,0.698,"First",50
235,1,6.64388305816028,0.791558457461311,0.0302133080446319,0.8748,0.8748,"Second",51
235,2,6.64388305816028,0.292423336965623,0.0111616220835002,0.9964,0.9964,"Second",51
235,3,6.64388305816028,0.277755132408932,0.0106017455784164,0.9988,0.9988,"Second",51
235,4,6.64388305816028,0.307663500368708,0.0117433299121611,1,1,"Second",51
235,5,6.64388305816028,0.266390722562268,0.0101679729211904,0.9988,0.9988,"Second",51
235,6,6.64388305816028,0.277121703810142,0.0105775679915318,1,1,"Second",51
235,7,6.64388305816028,0.295752753228476,0.0112887038905483,0.998,0.998,"Second",51
235,8,6.64388305816028,0.262334374931641,0.010013144583062,1,1,"Second",51
235,9,6.64388305816028,0.263156911553318,0.0100445403089171,0.9968,0.9968,"Second",51
235,10,6.64388305816028,0.228011263151132,0.00870305214516325,1,1,"Second",51
992,1,9.10556834955535,4.88154833530003,0.186325750421773,0.2636,0.2636,"First",52
992,2,9.10556834955535,2.14875114301274,0.082016532807082,0.4352,0.4352,"First",52
992,3,9.10556834955535,1.15757896984931,0.0441840898450058,0.5988,0.5988,"First",52
992,4,9.10556834955535,0.983169926154872,0.0375270020288894,0.7212,0.7212,"First",52
992,5,9.10556834955535,0.901235461610065,0.034399613023782,0.7652,0.7652,"First",52
992,6,9.10556834955535,1.35143076494939,0.0515832957345466,0.6108,0.6108,"First",52
992,7,9.10556834955535,1.60115774207129,0.0611152235608724,0.5488,0.5488,"First",52
992,8,9.10556834955535,4.47484638363154,0.170802182664664,0.1388,0.1388,"First",52
992,9,9.10556834955535,3.46811552898809,0.132375874231386,0.2712,0.2712,"First",52
992,10,9.10556834955535,5.68801354516315,0.217108040198601,0.0544,0.0544,"First",52
43,1,13.85213327483,0.832747719964895,0.0317854773069543,0.966,0.966,"Second",53
43,2,13.85213327483,0.653452260038947,0.0249418779357589,0.992,0.992,"Second",53
43,3,13.85213327483,0.462422902715741,0.0176504027907837,1,1,"Second",53
43,4,13.85213327483,0.465756723940657,0.0177776527325721,1,1,"Second",53
43,5,13.85213327483,1.00363085129024,0.0383079831783748,0.9288,0.9288,"Second",53
43,6,13.85213327483,1.4440552185485,0.0551187151627352,0.8728,0.8728,"Second",53
43,7,13.85213327483,1.36378244499584,0.0520547518987686,0.8168,0.8168,"Second",53
43,8,13.85213327483,1.62238864082461,0.0619255941381203,0.7228,0.7228,"Second",53
43,9,13.85213327483,2.41801171740162,0.0922940462384679,0.536,0.536,"Second",53
43,10,13.85213327483,2.86213345542672,0.109245904630968,0.7472,0.7472,"Second",53
726,1,5.78365326892363,2.02008265454368,0.0771053343464896,0.6224,0.6224,"First",54
726,2,5.78365326892363,0.515051059495439,0.019659187735999,0.8832,0.8832,"First",54
726,3,5.78365326892363,0.531231169554263,0.0202767727605734,0.9424,0.9424,"First",54
726,4,5.78365326892363,0.283916487571506,0.0108369207821484,0.9828,0.9828,"First",54
726,5,5.78365326892363,0.392595398931924,0.0149851291626369,0.9264,0.9264,"First",54
726,6,5.78365326892363,0.285283724822216,0.0108891074018938,0.9772,0.9772,"First",54
726,7,5.78365326892363,0.436354215561166,0.0166553767533557,0.9088,0.9088,"First",54
726,8,5.78365326892363,0.190690906903241,0.00727855669694418,1,1,"First",54
726,9,5.78365326892363,0.294910734692066,0.0112565645517793,0.988,0.988,"First",54
726,10,5.78365326892363,0.274338656870887,0.0104713407714373,0.9912,0.9912,"First",54
909,1,7.35450767077404,1.62828535645911,0.0621506682109663,0.3972,0.3972,"Second",55
909,2,7.35450767077404,0.730784092065969,0.027893587238672,0.9008,0.9008,"Second",55
909,3,7.35450767077404,1.24865767468876,0.0476605089770127,0.5408,0.5408,"Second",55
909,4,7.35450767077404,1.84228542395478,0.0703189214838268,0.5324,0.5324,"Second",55
909,5,7.35450767077404,2.48231564050283,0.0947484881294258,0.2824,0.2824,"Second",55
909,6,7.35450767077404,0.944350101069446,0.0360452727611529,0.6512,0.6512,"Second",55
909,7,7.35450767077404,1.7366546534753,0.0662870587990113,0.5584,0.5584,"Second",55
909,8,7.35450767077404,3.07692295699849,0.11744429012552,0.266,0.266,"Second",55
909,9,7.35450767077404,2.39428495477063,0.0913884100450639,0.4948,0.4948,"Second",55
909,10,7.35450767077404,3.35283070473411,0.127975522147185,0.4372,0.4372,"Second",55
175,1,6.87849118331961,0.657812532883859,0.0251083069156784,0.8372,0.8372,"First",56
175,2,6.87849118331961,0.463058945543985,0.0176746801612269,0.944,0.944,"First",56
175,3,6.87849118331961,0.442775795708669,0.0169004845875289,0.944,0.944,"First",56
175,4,6.87849118331961,1.18985061080041,0.0454158788808888,0.9376,0.9376,"First",56
175,5,6.87849118331961,0.783358906555879,0.0299003361409168,0.882,0.882,"First",56
175,6,6.87849118331961,0.40380046295301,0.0154128196859808,0.9572,0.9572,"First",56
175,7,6.87849118331961,0.327999964669607,0.0125195604667967,0.9944,0.9944,"First",56
175,8,6.87849118331961,0.261357699742668,0.00997586548122706,1,1,"First",56
175,9,6.87849118331961,0.958433441608515,0.0365828253600715,0.7616,0.7616,"First",56
175,10,6.87849118331961,0.355610420825094,0.0135734348954194,0.9904,0.9904,"First",56
675,1,8.64655243806408,1.99242916224659,0.0760498172543451,0.8636,0.8636,"First",57
675,2,8.64655243806408,4.37524466317411,0.167000445176309,0.4464,0.4464,"First",57
675,3,8.64655243806408,1.65369688179872,0.0631206107789885,0.6804,0.6804,"First",57
675,4,8.64655243806408,2.4397273009905,0.0931229169430322,0.6528,0.6528,"First",57
675,5,8.64655243806408,1.46011566801503,0.0557317328148032,0.6144,0.6144,"First",57
675,6,8.64655243806408,2.96373625649734,0.113124022157233,0.4552,0.4552,"First",57
675,7,8.64655243806408,1.41304029182758,0.0539348941496845,0.5356,0.5356,"First",57
675,8,8.64655243806408,1.12215185463264,0.0428318582630116,0.7148,0.7148,"First",57
675,9,8.64655243806408,0.577115796006338,0.0220281612277697,0.9384,0.9384,"First",57
675,10,8.64655243806408,5.16999450540424,0.197335566449263,0.042,0.042,"First",57
493,1,8.61255125960929,0.359776225178492,0.0137324411305199,0.9996,0.9996,"Second",58
493,2,8.61255125960929,0.84131268482225,0.0321123968404233,0.8632,0.8632,"Second",58
493,3,8.61255125960929,0.584191151982788,0.0222982232903083,0.9756,0.9756,"Second",58
493,4,8.61255125960929,0.815095736074865,0.0311117117475806,0.86,0.86,"Second",58
493,5,8.61255125960929,0.436722582815272,0.0166694371088695,0.9924,0.9924,"Second",58
493,6,8.61255125960929,0.545235676164119,0.0208113163160471,0.9424,0.9424,"Second",58
493,7,8.61255125960929,1.19058646962608,0.0454439661676432,0.8848,0.8848,"Second",58
493,8,8.61255125960929,0.493380827359719,0.0188320480689995,0.968,0.968,"Second",58
493,9,8.61255125960929,0.475547328883196,0.0181513542075345,0.9784,0.9784,"Second",58
493,10,8.61255125960929,0.562022857894081,0.0214520728995031,0.928,0.928,"Second",58
59,1,4.90302277504367,0.391775440247479,0.0149538318350883,0.8792,0.8792,"Second",59
59,2,4.90302277504367,0.314345680272145,0.0119983846815583,0.912,0.912,"Second",59
59,3,4.90302277504367,0.37737479012028,0.0144041677209161,0.9044,0.9044,"Second",59
59,4,4.90302277504367,0.366104533132284,0.0139739888214162,0.904,0.904,"Second",59
59,5,4.90302277504367,0.273944997488309,0.0104563150306618,0.978,0.978,"Second",59
59,6,4.90302277504367,0.362198823222829,0.0138249102340864,0.9004,0.9004,"Second",59
59,7,4.90302277504367,0.764668992647528,0.0291869534198835,0.6796,0.6796,"Second",59
59,8,4.90302277504367,0.478066325849144,0.0182475027996925,0.7968,0.7968,"Second",59
59,9,4.90302277504367,0.314116305883836,0.0119896295997494,0.9356,0.9356,"Second",59
59,10,4.90302277504367,0.463291929996967,0.017683573037023,0.7924,0.7924,"Second",59
889,1,6.50447823037222,1.29022662213309,0.0492471705841098,0.9072,0.9072,"First",60
889,2,6.50447823037222,1.46918429363496,0.0560778767752572,0.8392,0.8392,"First",60
889,3,6.50447823037222,0.231885617457002,0.00885093390805,0.9936,0.9936,"First",60
889,4,6.50447823037222,0.218495441366396,0.00833983897730431,0.9996,0.9996,"First",60
889,5,6.50447823037222,0.340928382674,0.0130130303703958,0.9752,0.9752,"First",60
889,6,6.50447823037222,0.264145409313598,0.0100822706711553,0.998,0.998,"First",60
889,7,6.50447823037222,0.229977097893039,0.00877808686946215,1,1,"First",60
889,8,6.50447823037222,0.45734938185262,0.0174567495649689,0.908,0.908,"First",60
889,9,6.50447823037222,0.263279106207948,0.0100492044050516,0.9868,0.9868,"First",60
889,10,6.50447823037222,0.254673890611865,0.00972074852520572,0.998,0.998,"First",60
437,1,8.49354713519544,1.94321489698366,0.0741713384855781,0.5528,0.5528,"First",61
437,2,8.49354713519544,0.759768122922752,0.0289998901836998,0.8528,0.8528,"First",61
437,3,8.49354713519544,0.54947044899098,0.0209729550361075,0.9452,0.9452,"First",61
437,4,8.49354713519544,0.652077976462655,0.0248894223620235,0.8992,0.8992,"First",61
437,5,8.49354713519544,2.94748798937198,0.112503835618611,0.6488,0.6488,"First",61
437,6,8.49354713519544,0.980305518145338,0.0374176693059024,0.6872,0.6872,"First",61
437,7,8.49354713519544,1.09037207980126,0.0416188434597223,0.6144,0.6144,"First",61
437,8,8.49354713519544,1.04484154791,0.0398809705679608,0.6388,0.6388,"First",61
437,9,8.49354713519544,3.29130451526592,0.125627104670633,0.4292,0.4292,"First",61
437,10,8.49354713519544,1.95460995141035,0.0746062808279077,0.476,0.476,"First",61
553,1,6.40927493342346,0.358848407448789,0.0136970268883846,0.9864,0.9864,"Second",62
553,2,6.40927493342346,0.358598280884366,0.0136874797085525,0.9756,0.9756,"Second",62
553,3,6.40927493342346,0.332438630467332,0.0126889816583584,0.9828,0.9828,"Second",62
553,4,6.40927493342346,0.35429042273667,0.0135230513659556,0.9732,0.9732,"Second",62
553,5,6.40927493342346,0.329410489563398,0.0125733993497232,0.9888,0.9888,"Second",62
553,6,6.40927493342346,0.309408859558632,0.0118099492178569,0.986,0.986,"Second",62
553,7,6.40927493342346,0.285736447429511,0.0109063875502695,0.9908,0.9908,"Second",62
553,8,6.40927493342346,0.31174625725723,0.0118991662757063,0.9924,0.9924,"Second",62
553,9,6.40927493342346,0.335028369051172,0.0127878304153278,0.9764,0.9764,"Second",62
553,10,6.40927493342346,0.364019334312477,0.0138943980423862,0.9652,0.9652,"Second",62
169,1,4.97442524755008,0.40370506427653,0.0154091783761414,0.886,0.886,"Second",63
169,2,4.97442524755008,0.275147166946289,0.0105022011124962,0.9844,0.9844,"Second",63
169,3,4.97442524755008,0.222666674732796,0.00849905243455077,0.986,0.986,"Second",63
169,4,4.97442524755008,0.213937021575837,0.00816584684819408,0.9956,0.9956,"Second",63
169,5,4.97442524755008,0.254022566997854,0.00969588789640268,0.9844,0.9844,"Second",63
169,6,4.97442524755008,0.207874873861714,0.00793445833282619,0.9992,0.9992,"Second",63
169,7,4.97442524755008,0.193431684823842,0.00738317053413648,1,1,"Second",63
169,8,4.97442524755008,0.324768952947571,0.0123962347016134,0.9476,0.9476,"Second",63
169,9,4.97442524755008,2.22439310892796,0.084903740941561,0.7732,0.7732,"Second",63
169,10,4.97442524755008,0.355173339506367,0.0135567517655776,0.9756,0.9756,"Second",63
586,1,10.0848023108183,1.73498635440431,0.0662233808314938,0.7892,0.7892,"First",64
586,2,10.0848023108183,1.6751555471893,0.0639396750711592,0.8368,0.8368,"First",64
586,3,10.0848023108183,0.709855842569325,0.0270947686006842,0.9184,0.9184,"First",64
586,4,10.0848023108183,1.12084778910333,0.0427820828697022,0.78,0.78,"First",64
586,5,10.0848023108183,0.878261196215679,0.0335226991952242,0.8388,0.8388,"First",64
586,6,10.0848023108183,1.99404462065366,0.0761114783256484,0.9092,0.9092,"First",64
586,7,10.0848023108183,0.65944967400489,0.0251707956030722,0.9528,0.9528,"First",64
586,8,10.0848023108183,0.842962007645152,0.0321753504960171,0.8736,0.8736,"First",64
586,9,10.0848023108183,0.813748845703034,0.031060301755908,0.8804,0.8804,"First",64
586,10,10.0848023108183,0.695450297208041,0.0265449176383847,0.9452,0.9452,"First",64
264,1,11.9616674850905,1.07003660634925,0.0408426507251898,0.8484,0.8484,"Second",65
264,2,11.9616674850905,2.24516626095211,0.0856966396027371,0.792,0.792,"Second",65
264,3,11.9616674850905,3.12822023666841,0.119402276295599,0.744,0.744,"Second",65
264,4,11.9616674850905,3.4071037794701,0.130047092616897,0.7076,0.7076,"Second",65
264,5,11.9616674850905,3.8864882670521,0.148344908853472,0.444,0.444,"Second",65
264,6,11.9616674850905,1.07565140357333,0.0410569641426517,0.8616,0.8616,"Second",65
264,7,11.9616674850905,2.70826814445691,0.103372958679985,0.6808,0.6808,"Second",65
264,8,11.9616674850905,3.38169088024415,0.129077097608464,0.6796,0.6796,"Second",65
264,9,11.9616674850905,3.81348389249297,0.145558375987365,0.7864,0.7864,"Second",65
264,10,11.9616674850905,0.923462847305312,0.0352480189055045,0.9068,0.9068,"Second",65
862,1,13.9065351705991,1.47980349941606,0.0564832054435687,0.8972,0.8972,"First",66
862,2,13.9065351705991,1.16175799695925,0.044343600784734,0.9736,0.9736,"First",66
862,3,13.9065351705991,1.34270468493909,0.0512502265330392,0.9464,0.9464,"First",66
862,4,13.9065351705991,0.446221567275843,0.0170320076062385,0.9984,0.9984,"First",66
862,5,13.9065351705991,0.43212637741275,0.0164940027257815,0.9996,0.9996,"First",66
862,6,13.9065351705991,0.578749757674032,0.0220905285573507,0.9884,0.9884,"First",66
862,7,13.9065351705991,0.493680844949058,0.0188434995591075,1,1,"First",66
862,8,13.9065351705991,0.560236582538768,0.0213838918484968,1,1,"First",66
862,9,13.9065351705991,0.54705627942898,0.0208808076426192,0.9968,0.9968,"First",66
862,10,13.9065351705991,0.419747388790723,0.0160215042097303,1,1,"First",66
732,1,9.81279287461789,0.96976394801231,0.0370153039433685,0.8544,0.8544,"Second",67
732,2,9.81279287461789,0.529885826323656,0.0202254218223465,0.9836,0.9836,"Second",67
732,3,9.81279287461789,0.688397164910247,0.0262757038402324,0.928,0.928,"Second",67
732,4,9.81279287461789,0.503541356309848,0.0192198693198156,0.9896,0.9896,"Second",67
732,5,9.81279287461789,0.645626114832668,0.0246431587019607,0.962,0.962,"Second",67
732,6,9.81279287461789,0.555358549533966,0.0211977002761161,0.9868,0.9868,"Second",67
732,7,9.81279287461789,0.577055044915389,0.0220258423953353,0.9812,0.9812,"Second",67
732,8,9.81279287461789,1.13240697475233,0.0432232900016159,0.8412,0.8412,"Second",67
732,9,9.81279287461789,0.500423181134868,0.0191008504574552,0.9932,0.9932,"Second",67
732,10,9.81279287461789,0.942455990618615,0.0359729757097071,0.8928,0.8928,"Second",67
226,1,4.42020605568183,4.49770022158248,0.171674499850471,0.0676,0.0676,"First",68
226,2,4.42020605568183,1.08432831960339,0.0413881567847396,0.7604,0.7604,"First",68
226,3,4.42020605568183,0.588390895354269,0.0224585249572224,0.7148,0.7148,"First",68
226,4,4.42020605568183,0.359507324407273,0.0137221773505582,0.922,0.922,"First",68
226,5,4.42020605568183,0.52337406442446,0.019976871805201,0.7044,0.7044,"First",68
226,6,4.42020605568183,0.47673209940159,0.0181965761823577,0.7656,0.7656,"First",68
226,7,4.42020605568183,0.614736686291148,0.0234641278785888,0.6376,0.6376,"First",68
226,8,4.42020605568183,0.275761379141881,0.0105256452208818,0.9536,0.9536,"First",68
226,9,4.42020605568183,0.533132622430217,0.0203493500679498,0.7576,0.7576,"First",68
226,10,4.42020605568183,0.556732729513084,0.0212501518956099,0.7156,0.7156,"First",68
723,1,5.33143760993315,0.841677361018031,0.0321263163104711,0.5436,0.5436,"Second",69
723,2,5.33143760993315,0.280422045416876,0.0107035400365234,0.9796,0.9796,"Second",69
723,3,5.33143760993315,0.391097810074414,0.0149279671008212,0.9348,0.9348,"Second",69
723,4,5.33143760993315,0.51080226312928,0.019497013745917,0.876,0.876,"Second",69
723,5,5.33143760993315,0.604043774612357,0.0230559859006969,0.8004,0.8004,"Second",69
723,6,5.33143760993315,0.332044944205725,0.0126739548916266,0.9352,0.9352,"Second",69
723,7,5.33143760993315,0.501210817751003,0.019130914071186,0.8364,0.8364,"Second",69
723,8,5.33143760993315,0.389589459373707,0.0148703942659532,0.9148,0.9148,"Second",69
723,9,5.33143760993315,0.358196998342003,0.013672162996374,0.9472,0.9472,"Second",69
723,10,5.33143760993315,0.359914896947835,0.0137377341481673,0.9344,0.9344,"Second",69
150,1,11.3020445655829,0.639528849811126,0.0244104297801873,0.9828,0.9828,"First",70
150,2,11.3020445655829,0.30977875279584,0.0118240678192236,1,1,"First",70
150,3,11.3020445655829,0.327232667102179,0.0124902731822657,1,1,"First",70
150,4,11.3020445655829,0.234151704724488,0.00893742908983121,1,1,"First",70
150,5,11.3020445655829,0.319592882508808,0.0121986672204591,1,1,"First",70
150,6,11.3020445655829,0.297183281296465,0.0113433062825476,1,1,"First",70
150,7,11.3020445655829,0.266032600779105,0.010154303629112,1,1,"First",70
150,8,11.3020445655829,5.13633674096913,0.196050869917521,0.8472,0.8472,"First",70
150,9,11.3020445655829,0.326996152366254,0.0124812455577027,1,1,"First",70
150,10,11.3020445655829,0.401981538410567,0.0153433924352291,0.998,0.998,"First",70
453,1,7.8577251033438,0.384198930383566,0.0146646410314732,0.976,0.976,"Second",71
