,Subject,Trial,variable,value
12221,S1016,tr10,19,0.2667973867704152
12222,S1016,tr2,19,0.8894912091813401
12223,S1016,tr3,19,0.9821555346742228
12224,S1016,tr4,19,1.0401801076352628
12225,S1016,tr5,19,0.8164644212599146
12226,S1016,tr6,19,0.8481487196213413
12227,S1016,tr7,19,1.198379960826624
12228,S1016,tr8,19,0.8259526978323573
12229,S1016,tr9,19,2.0651617800951687
12230,S1017,tr1,19,1.3893405757062787
12231,S1017,tr10,19,1.2187736690175706
12232,S1017,tr2,19,1.7721406701351594
12233,S1017,tr3,19,1.0028496837966105
12234,S1017,tr4,19,1.291247553238929
12235,S1017,tr5,19,1.5496598695897388
12236,S1017,tr6,19,1.1653779785223122
12237,S1017,tr7,19,0.9038990583284
12238,S1017,tr8,19,1.1918335101874782
12239,S1017,tr9,19,1.4015362918800425
12240,S1018,tr1,19,1.5079770956664416
12241,S1018,tr10,19,1.6000610468783427
12242,S1018,tr2,19,1.5636859985610174
12243,S1018,tr3,19,0.7398916237803603
12244,S1018,tr4,19,1.2550976292101368
12245,S1018,tr5,19,0.7557011108056552
12246,S1018,tr6,19,1.2576951203504356
12247,S1018,tr7,19,1.410777892620885
12248,S1018,tr8,19,1.1470479307993764
12249,S1018,tr9,19,1.54655401823164
12250,S1019,tr1,19,0.6395186246771805
12251,S1019,tr10,19,1.2910601804854576
12252,S1019,tr2,19,1.5538130325506905
12253,S1019,tr3,19,0.8909883320125142
12254,S1019,tr4,19,1.0981039260929808
12255,S1019,tr5,19,1.2933525217332962
12256,S1019,tr6,19,1.2122174159123598
12257,S1019,tr7,19,1.4449935936147211
12258,S1019,tr8,19,1.4394066250217288
12259,S1019,tr9,19,1.0146598754849967
12260,S1020,tr1,19,1.406447013487229
12261,S1020,tr10,19,1.4449188929184984
12262,S1020,tr2,19,1.601493534323464
12263,S1020,tr3,19,1.569966192488662
12264,S1020,tr4,19,1.481724459037419
12265,S1020,tr5,19,1.5081164204841986
12266,S1020,tr6,19,1.4363579813960978
12267,S1020,tr7,19,1.7467179538923108
12268,S1020,tr8,19,1.3807077238726733
12269,S1020,tr9,19,1.4880719804684237
12270,S1021,tr1,19,1.5341823215614285
12271,S1021,tr10,19,2.0214114748940104
12272,S1021,tr2,19,0.9014128935438669
12273,S1021,tr3,19,1.4658179927371315
12274,S1021,tr4,19,1.7368239123783715
12275,S1021,tr5,19,0.6085961985478842
12276,S1021,tr6,19,0.8408708096231234
12277,S1021,tr7,19,1.8354063522856892
12278,S1021,tr8,19,0.5738453022613773
12279,S1021,tr9,19,1.4058191896108474
12280,S1022,tr1,19,0.6024870783632994
12281,S1022,tr10,19,1.596293753612197
12282,S1022,tr2,19,0.8207420856891736
12283,S1022,tr3,19,1.0938710737470116
12284,S1022,tr4,19,0.804087462414777
12285,S1022,tr5,19,1.2713326637849363
12286,S1022,tr6,19,1.8070165653316166
12287,S1022,tr7,19,1.1090505719392307
12288,S1022,tr8,19,1.000649395687604
12289,S1022,tr9,19,0.8284963927455429
12290,S1023,tr1,19,1.424776686709972
12291,S1023,tr10,19,1.5920561525712627
12292,S1023,tr2,19,0.7956186188404943
12293,S1023,tr3,19,1.4062351293724635
12294,S1023,tr4,19,1.3428145795751685
12295,S1023,tr5,19,1.1969472465565174
12296,S1023,tr6,19,1.3677703601280626
12297,S1023,tr7,19,1.5080492768301772
12298,S1023,tr8,19,0.7663729393777725
12299,S1023,tr9,19,0.9614107442983106
12300,S1024,tr1,19,0.4034549803298816
12301,S1024,tr10,19,0.33906642729561287
12302,S1024,tr2,19,1.5804749782552918
12303,S1024,tr3,19,0.22946449932484214
12304,S1024,tr4,19,1.4350667965217374
12305,S1024,tr5,19,0.9357899856050569
12306,S1024,tr6,19,1.3685898273623347
12307,S1024,tr7,19,1.062525817219802
12308,S1024,tr8,19,1.1772724215735584
12309,S1024,tr9,19,0.6808243299699006
12310,S1025,tr1,19,1.1133980130618615
12311,S1025,tr10,19,1.436374516311981
12312,S1025,tr2,19,1.1647377941477781
12313,S1025,tr3,19,0.9225101162814913
12314,S1025,tr4,19,0.9197549948322692
12315,S1025,tr5,19,0.6429539516955872
12316,S1025,tr6,19,1.1888552284614835
12317,S1025,tr7,19,0.8829146071199256
12318,S1025,tr8,19,0.8293920125047254
12319,S1025,tr9,19,1.3658453125407999
12320,S1026,tr1,19,1.020557261008219
12321,S1026,tr10,19,1.177622956094299
12322,S1026,tr2,19,1.8188115575592883
12323,S1026,tr3,19,1.4460322159657797
12324,S1026,tr4,19,1.512551114754223
12325,S1026,tr5,19,0.30191805473988
12326,S1026,tr6,19,1.4957945646827755
12327,S1026,tr7,19,1.280857004599453
12328,S1026,tr8,19,1.3459138488009066
12329,S1026,tr9,19,0.9611695906713772
12330,S1027,tr1,19,1.730067359670854
12331,S1027,tr10,19,1.8137410650983894
12332,S1027,tr2,19,0.7190642602030655
12333,S1027,tr3,19,1.4428698311037123
12334,S1027,tr4,19,1.4292857805379937
12335,S1027,tr5,19,0.7153310369673486
12336,S1027,tr6,19,0.627638037583929
12337,S1027,tr7,19,1.5377372136765632
12338,S1027,tr8,19,0.5420438149854763
12339,S1027,tr9,19,1.0220717155877095
12340,S1028,tr1,19,0.641402906704605
12341,S1028,tr10,19,1.4982620211432167
12342,S1028,tr2,19,1.715280710731931
12343,S1028,tr3,19,1.7575086051121345
12344,S1028,tr4,19,1.8525887087774917
12345,S1028,tr5,19,1.564674354615186
12346,S1028,tr6,19,1.7254617116478186
12347,S1028,tr7,19,1.7658838672340067
12348,S1028,tr8,19,1.6201835025770317
12349,S1028,tr9,19,1.5228881323349337
12350,S1029,tr1,19,1.4581609942003055
12351,S1029,tr10,19,1.2608369335905785
12352,S1029,tr2,19,1.6535077413689772
12353,S1029,tr3,19,1.6454768592706273
12354,S1029,tr4,19,0.9839704648282118
12355,S1029,tr5,19,1.7040726022861805
12356,S1029,tr6,19,1.456600365359979
12357,S1029,tr7,19,1.4476479940060696
12358,S1029,tr8,19,0.9448045362739915
12359,S1029,tr9,19,1.5064349708455897
12360,S1030,tr1,19,0.9445649156478727
12361,S1030,tr10,19,1.4619305036387475
12362,S1030,tr2,19,1.435469330093893
12363,S1030,tr3,19,1.5326277306965292
12364,S1030,tr4,19,1.5167153779545528
12365,S1030,tr5,19,1.0848728685155518
12366,S1030,tr6,19,1.2289073277768814
12367,S1030,tr7,19,0.9530447783118648
12368,S1030,tr8,19,1.0388281769778691
12369,S1030,tr9,19,1.3906652022972934
12370,S1031,tr1,19,1.9821208890871629
12371,S1031,tr10,19,0.6420324609532364
12372,S1031,tr2,19,1.7096691433234454
12373,S1031,tr3,19,1.6052528667562036
12374,S1031,tr4,19,1.3009211817970163
12375,S1031,tr5,19,1.4027846921628793
12376,S1031,tr6,19,1.650069289947135
12377,S1031,tr7,19,1.5567228825341743
12378,S1031,tr8,19,1.6676819536145073
12379,S1031,tr9,19,0.557564000778935
12380,S1032,tr1,19,0.2144761268823725
12381,S1032,tr10,19,1.7550227151246707
12382,S1032,tr2,19,1.8791470142059665
12383,S1032,tr3,19,1.6901422360576377
12384,S1032,tr4,19,2.0367890773660924
12385,S1032,tr5,19,1.9153161667305063
12386,S1032,tr6,19,1.946565910673042
12387,S1032,tr7,19,1.6668982882940206
12388,S1032,tr8,19,1.7120436607427472
12389,S1032,tr9,19,1.737808442746854
12390,S1033,tr1,19,1.7781475554722297
12391,S1033,tr10,19,0.8930649664916243
12392,S1033,tr2,19,1.3218923918008432
12393,S1033,tr3,19,0.8901880873084234
12394,S1033,tr4,19,1.1389884699013966
12395,S1033,tr5,19,1.499527733264448
12396,S1033,tr6,19,1.8292453512068685
12397,S1033,tr7,19,1.4960452250790097
12398,S1033,tr8,19,0.7015710540001101
12399,S1033,tr9,19,1.0638716490420779
12400,S1034,tr1,19,1.0193217103816026
12401,S1034,tr10,19,1.2729634637880995
12402,S1034,tr2,19,1.4956476950190802
12403,S1034,tr3,19,1.131887906468355
12404,S1034,tr4,19,1.3027083688638215
12405,S1034,tr5,19,1.73977728119667
12406,S1034,tr6,19,1.769145147315826
12407,S1034,tr7,19,0.8855251474811192
12408,S1034,tr8,19,1.5039754492791468
12409,S1034,tr9,19,0.34290622791614084
12410,S1035,tr1,19,0.7567968775919774
12411,S1035,tr10,19,1.65484120653288
12412,S1035,tr2,19,1.4396115494479327
12413,S1035,tr3,19,1.3768683429135726
12414,S1035,tr4,19,1.6941135219384145
12415,S1035,tr5,19,1.6264903143742304
12416,S1035,tr6,19,1.3794861402316174
12417,S1035,tr7,19,1.5601177190817932
12418,S1035,tr8,19,1.599061122715424
12419,S1035,tr9,19,1.5494456186299355
12420,S1036,tr1,19,0.6950526336814434
12421,S1036,tr10,19,1.2667440457783272
12422,S1036,tr2,19,1.2869345594739192
12423,S1036,tr3,19,1.560634467964002
12424,S1036,tr4,19,1.7033215514556992
12425,S1036,tr5,19,1.1179702658925006
12426,S1036,tr6,19,1.5669845119618697
12427,S1036,tr7,19,1.5420648815515756
12428,S1036,tr8,19,1.4518773541312449
12429,S1036,tr9,19,1.1226933938255002
12430,S1037,tr1,19,1.5497377634710694
12431,S1037,tr10,19,0.5128952700291484
12432,S1037,tr2,19,1.7184403238962636
12433,S1037,tr3,19,1.7955170619951388
12434,S1037,tr4,19,1.6591854725598598
12435,S1037,tr5,19,1.5059500834757658
12436,S1037,tr6,19,1.357832484815498
12437,S1037,tr7,19,1.5685931676323095
12438,S1037,tr8,19,1.6813870829522026
12439,S1037,tr9,19,0.8994718408391101
12440,S1038,tr1,19,0.7134659776013995
12441,S1038,tr10,19,1.916161866614752
12442,S1038,tr2,19,1.2031278586412475
12443,S1038,tr3,19,1.1574232257020363
12444,S1038,tr4,19,1.6364966035442827
12445,S1038,tr5,19,1.4716199639181666
12446,S1038,tr6,19,1.737914755032971
12447,S1038,tr7,19,1.4661833389221293
12448,S1038,tr8,19,1.7454251535374055
12449,S1038,tr9,19,1.6668287890540459
12450,S1039,tr1,19,1.276941874911981
12451,S1039,tr10,19,0.5824750869163354
12452,S1039,tr2,19,0.9419466401594468
12453,S1039,tr3,19,1.2136800870494453
12454,S1039,tr4,19,0.8614742526564538
12455,S1039,tr5,19,1.0085601713309689
12456,S1039,tr6,19,1.041274905465327
12457,S1039,tr7,19,1.188843018631924
12458,S1039,tr8,19,1.2061357828881947
12459,S1039,tr9,19,0.9880167874821902
12460,S1040,tr1,19,0.5289978788408537
12461,S1040,tr10,19,1.566760887005414
12462,S1040,tr2,19,0.45676496283254403
12463,S1040,tr3,19,1.0027355915717964
12464,S1040,tr4,19,0.6258759059412774
12465,S1040,tr5,19,1.2777529204112412
12466,S1040,tr6,19,0.9909065344141016
12467,S1040,tr7,19,1.5461681913217387
12468,S1040,tr8,19,1.4901866768416985
12469,S1040,tr9,19,1.7052846425788526
12470,S1041,tr1,19,1.5373619009589987
12471,S1041,tr10,19,1.918682393734893
12472,S1041,tr2,19,1.6504174685808308
12473,S1041,tr3,19,1.5033517791449111
12474,S1041,tr4,19,1.6565447892056389
12475,S1041,tr5,19,1.7716341735945527
12476,S1041,tr6,19,1.6963427417510997
12477,S1041,tr7,19,1.1690766839462658
12478,S1041,tr8,19,1.6476998945251453
12479,S1041,tr9,19,1.6311778990705061
12480,S1042,tr1,19,0.43516014243736817
12481,S1042,tr10,19,1.7796986103496555
12482,S1042,tr2,19,0.3146736105795561
12483,S1042,tr3,19,1.7541241246659312
12484,S1042,tr4,19,1.894735381473506
12485,S1042,tr5,19,1.5998508455061302
12486,S1042,tr6,19,1.6761101376270027
12487,S1042,tr7,19,1.7809988894544322
12488,S1042,tr8,19,1.408414404489166
12489,S1042,tr9,19,1.5312632151627508
12490,S1043,tr1,19,1.461139005510783
12491,S1043,tr10,19,1.3147855441740663
12492,S1043,tr2,19,1.59236133663398
12493,S1043,tr3,19,1.471168028933603
12494,S1043,tr4,19,1.3662986936633337
12495,S1043,tr5,19,1.7051582476930902
12496,S1043,tr6,19,1.4830308011150743
12497,S1043,tr7,19,1.6680571003910618
12498,S1043,tr8,19,1.5264214576068782
12499,S1043,tr9,19,1.2993516546012986
12500,S1044,tr1,19,0.8969747787600355
12501,S1044,tr10,19,1.7819874896040464
12502,S1044,tr2,19,1.0853127499961701
12503,S1044,tr3,19,1.683347648884923
12504,S1044,tr4,19,1.509128805660461
12505,S1044,tr5,19,1.7022186755336683
12506,S1044,tr6,19,0.6683907663331226
12507,S1044,tr7,19,1.8842046936710553
12508,S1044,tr8,19,1.6216248600613803
12509,S1044,tr9,19,1.6789754014857001
12510,S1045,tr1,19,1.4589255207584693
12511,S1045,tr10,19,1.660354523811773
12512,S1045,tr2,19,0.8735553174226326
12513,S1045,tr3,19,0.5202561727334636
12514,S1045,tr4,19,0.4340800688365294
12515,S1045,tr5,19,0.9766940142664421
12516,S1045,tr6,19,1.6029302079318224
12517,S1045,tr7,19,0.5094803330954738
12518,S1045,tr8,19,0.46417072595885706
12519,S1045,tr9,19,0.20853740278314442
12520,S1046,tr1,19,0.6539616055140706
12521,S1046,tr10,19,2.0051777941538855
12522,S1046,tr2,19,0.8927483287010506
12523,S1046,tr3,19,0.7868343286440783
12524,S1046,tr4,19,1.802898589209856
12525,S1046,tr5,19,1.7046229418840169
12526,S1046,tr6,19,1.770366800743072
12527,S1046,tr7,19,1.6316757306066052
12528,S1046,tr8,19,1.8595069201268994
12529,S1046,tr9,19,1.8477481378258556
12530,S1047,tr1,19,1.3557205420841942
12531,S1047,tr10,19,1.482028497752194
12532,S1047,tr2,19,1.7354195972302737
12533,S1047,tr3,19,1.7969955161343696
12534,S1047,tr4,19,1.9342938258455116
12535,S1047,tr5,19,1.819635783467411
12536,S1047,tr6,19,1.7409019965320323
12537,S1047,tr7,19,1.671788080281152
12538,S1047,tr8,19,1.4921714843844538
12539,S1047,tr9,19,1.7423294667199232
12540,S11,tr1,19,1.0893870326059483
12541,S11,tr10,19,1.4722982272593719
12542,S11,tr2,19,1.488290857977172
12543,S11,tr3,19,1.6834352342085919
12544,S11,tr4,19,1.4388592749931193
12545,S11,tr5,19,0.9973426954753164
12546,S11,tr6,19,1.8860120074742444
12547,S11,tr7,19,1.4819624649686014
12548,S11,tr8,19,1.684048429521243
12549,S11,tr9,19,1.7580907669197632
12550,S12,tr1,19,1.1216492327639376
12551,S12,tr10,19,1.5474335153901266
12552,S12,tr2,19,1.5321214036611026
12553,S12,tr3,19,1.632327214035093
12554,S12,tr4,19,1.5898910373827233
12555,S12,tr5,19,1.668291128874565
12556,S12,tr6,19,1.4676467113602019
12557,S12,tr7,19,1.5096429349785037
12558,S12,tr8,19,1.6430516106428315
12559,S12,tr9,19,1.7167870999374766
12560,S13,tr1,19,0.44221566661661543
12561,S13,tr10,19,0.9165269430480418
12562,S13,tr2,19,1.4732745266361802
12563,S13,tr3,19,1.4148477234813146
12564,S13,tr4,19,1.6313518271143774
12565,S13,tr5,19,0.3662855562129749
12566,S13,tr6,19,0.2952078466913194
12567,S13,tr7,19,1.0601235095283401
12568,S13,tr8,19,1.2480979612467804
12569,S13,tr9,19,0.530462743931916
12570,S14,tr1,19,1.3186586036822014
12571,S14,tr10,19,1.0021759904855951
12572,S14,tr2,19,1.0439572316635637
12573,S14,tr3,19,1.02417562201176
12574,S14,tr4,19,1.1323993707512412
12575,S14,tr5,19,1.2260181172989195
12576,S14,tr6,19,1.4383601778311221
12577,S14,tr7,19,1.5371894339217287
12578,S14,tr8,19,0.7138868063669537
12579,S14,tr9,19,1.5159249255190024
12580,S15,tr1,19,1.8048080690716088
12581,S15,tr10,19,1.9482885783857942
12582,S15,tr2,19,1.8473680699959376
12583,S15,tr3,19,1.7604051875709312
12584,S15,tr4,19,1.933871243018309
12585,S15,tr5,19,1.8520176199994536
12586,S15,tr6,19,1.7214756161268878
12587,S15,tr7,19,1.6377161845319952
12588,S15,tr8,19,1.7366528511443962
12589,S15,tr9,19,1.817969156233069
12590,S16,tr1,19,1.6901422243556878
12591,S16,tr10,19,1.608363460208691
12592,S16,tr2,19,1.206588428216404
12593,S16,tr3,19,1.6112556472045787
12594,S16,tr4,19,1.4302010046985192
12595,S16,tr5,19,1.3800061245157926
12596,S16,tr6,19,1.416072365466653
12597,S16,tr7,19,1.5255927324444853
12598,S16,tr8,19,1.7133236569408214
12599,S16,tr9,19,1.4602942842192368
12600,S17,tr1,19,1.1282146498827454
12601,S17,tr10,19,1.479433686926398
12602,S17,tr2,19,1.2044948530821402
12603,S17,tr3,19,1.1696882189053224
12604,S17,tr4,19,1.3070492527413853
12605,S17,tr5,19,1.4778473625426551
12606,S17,tr6,19,1.2982485522366307
12607,S17,tr7,19,1.2884654638786408
12608,S17,tr8,19,1.2343538758306605
12609,S17,tr9,19,1.5524341928623344
12610,S18,tr1,19,1.3551982575424537
12611,S18,tr10,19,0.5511723971957382
12612,S18,tr2,19,0.1467839870084735
12613,S18,tr3,19,1.444811700195089
12614,S18,tr4,19,1.5456856503506062
12615,S18,tr5,19,1.3056939462281805
12616,S18,tr6,19,0.9737567124724548
12617,S18,tr7,19,1.1468674958204306
12618,S18,tr8,19,0.8200198431045341
12619,S18,tr9,19,1.44533286207701
12620,S19,tr1,19,1.7636496523194958
12621,S19,tr10,19,1.9114438587734282
12622,S19,tr2,19,1.5347941706537405
12623,S19,tr3,19,1.8460969512428402
12624,S19,tr4,19,1.6429563562291178
12625,S19,tr5,19,1.7822610163209878
12626,S19,tr6,19,1.5122678231629434
12627,S19,tr7,19,1.13118145710085
12628,S19,tr8,19,1.6827379146244812
12629,S19,tr9,19,1.8179314908319806
12630,S2,tr1,19,1.408793830057605
12631,S2,tr10,19,1.6658802030238191
12632,S2,tr2,19,1.8024150786415367
12633,S2,tr3,19,1.6776825425599151
12634,S2,tr4,19,1.56537815600383
12635,S2,tr5,19,1.8621535389685715
12636,S2,tr6,19,1.6696438750512943
12637,S2,tr7,19,1.2959160295849654
12638,S2,tr8,19,1.6341680670245888
12639,S2,tr9,19,1.2124898005617302
12640,S20,tr1,19,1.2488115691854247
12641,S20,tr10,19,1.0638048953436279
12642,S20,tr2,19,1.668478776096393
12643,S20,tr3,19,1.555273896522977
12644,S20,tr4,19,1.8265923599672296
12645,S20,tr5,19,0.507820784269348
12646,S20,tr6,19,1.2819007776249842
12647,S20,tr7,19,1.8053029371074045
12648,S20,tr8,19,1.537599199520115
12649,S20,tr9,19,0.8478034700180649
12650,S21,tr1,19,1.8073203907870428
12651,S21,tr10,19,1.3523400264614307
12652,S21,tr2,19,1.6210506056159195
12653,S21,tr3,19,1.3943492423588064
12654,S21,tr4,19,1.7855280284020292
12655,S21,tr5,19,1.7673963587407777
12656,S21,tr6,19,1.4656445259032673
12657,S21,tr7,19,1.684032245861437
12658,S21,tr8,19,1.895033037221191
12659,S21,tr9,19,0.29215538661038093
12660,S3,tr1,19,1.88476169393125
12661,S3,tr10,19,1.6147000490610697
12662,S3,tr2,19,1.4125519051352882
12663,S3,tr3,19,1.4663774616815912
12664,S3,tr4,19,0.7834608586467071
12665,S3,tr5,19,1.5083383681913027
12666,S3,tr6,19,1.219360239055331
12667,S3,tr7,19,1.8042822547235298
12668,S3,tr8,19,1.7254311626142507
12669,S3,tr9,19,1.4127145246069124
12670,S4,tr1,19,0.580379365772921
12671,S4,tr10,19,1.3733398864417066
12672,S4,tr2,19,1.7855020316132548
12673,S4,tr3,19,1.0322168958005566
12674,S4,tr4,19,1.7177820063698712
12675,S4,tr5,19,1.8292164427971704
12676,S4,tr6,19,0.3443913023897463
12677,S4,tr7,19,0.42262738225942825
12678,S4,tr8,19,1.6512912152321497
12679,S4,tr9,19,1.3708627483663272
12680,S5,tr1,19,0.3537486010955644
12681,S5,tr10,19,1.313867212850533
12682,S5,tr2,19,1.3445786748790214
12683,S5,tr3,19,0.36094154162946823
12684,S5,tr4,19,1.1637324590464182
12685,S5,tr5,19,1.1697712644332563
12686,S5,tr6,19,1.0847939606101662
12687,S5,tr7,19,0.9335671242836074
12688,S5,tr8,19,0.5458783167942907
12689,S5,tr9,19,0.8848543094528888
12690,S6,tr1,19,0.24018224638052502
12691,S6,tr10,19,1.8230200310888507
12692,S6,tr2,19,0.7439940442066273
12693,S6,tr3,19,1.2554953895213905
12694,S6,tr4,19,1.8534032958618272
12695,S6,tr5,19,1.578903451911015
12696,S6,tr6,19,1.1847680313926234
12697,S6,tr7,19,1.6384231597439838
12698,S6,tr8,19,1.3637290228203756
12699,S6,tr9,19,1.5313617945532547
12700,S7,tr1,19,0.5801413603105717
12701,S7,tr10,19,1.3954609969631853
12702,S7,tr2,19,0.8238617914619835
12703,S7,tr3,19,0.4859772926111035
12704,S7,tr4,19,1.2931262369398724
12705,S7,tr5,19,0.13906337562393434
12706,S7,tr6,19,0.4266776741001353
12707,S7,tr7,19,1.323579058467104
12708,S7,tr8,19,0.5990023965068553
12709,S7,tr9,19,0.2838133830709884
12710,S8,tr1,19,0.5260546383136182
12711,S8,tr10,19,1.7222561796271934
12712,S8,tr2,19,1.7142323333951277
12713,S8,tr3,19,0.14553477837471818
12714,S8,tr4,19,0.7472912151830359
12715,S8,tr5,19,1.7692834051166537
12716,S8,tr6,19,1.1754291820462694
12717,S8,tr7,19,1.5310160612985664
12718,S8,tr8,19,1.5613940632684047
12719,S8,tr9,19,1.7742871673334408
12720,S9,tr1,19,1.22693584399156
12721,S9,tr10,19,1.0934385125482586
12722,S9,tr2,19,1.1310218279620066
12723,S9,tr3,19,1.3685644395728314
12724,S9,tr4,19,1.4967089661775488
12725,S9,tr5,19,0.8100114809278298
12726,S9,tr6,19,1.2041479454801045
12727,S9,tr7,19,1.4217275247155376
12728,S9,tr8,19,0.7958768260261596
12729,S9,tr9,19,1.0176089782689373
12730,S1,tr1,20,1.8733726997251599
12731,S1,tr10,20,1.7980430297600751
12732,S1,tr2,20,1.962320949289289
12733,S1,tr3,20,1.6698315217268123
12734,S1,tr4,20,1.6740890905875063
12735,S1,tr5,20,1.7256641621439095
12736,S1,tr6,20,1.6580742990578266
12737,S1,tr7,20,1.750680012911869
12738,S1,tr8,20,1.5360303226010097
12739,S1,tr9,20,1.811292445537237
12740,S10,tr1,20,1.1711291527982923
12741,S10,tr10,20,1.7152570083224294
12742,S10,tr2,20,1.0068851536937033
12743,S10,tr3,20,1.6417277005220388
12744,S10,tr4,20,1.0134967463313096
12745,S10,tr5,20,1.6766435267647564
12746,S10,tr6,20,1.6601252776779138
12747,S10,tr7,20,1.5754292657114626
12748,S10,tr8,20,1.4726969704205302
12749,S10,tr9,20,1.2464315808564905
12750,S1001,tr1,20,1.5578912494360964
12751,S1001,tr10,20,1.6033060191183135
12752,S1001,tr2,20,1.7103639780828737
12753,S1001,tr3,20,1.471921703136522
12754,S1001,tr4,20,1.6704075775114164
12755,S1001,tr5,20,1.6147652848315173
12756,S1001,tr6,20,0.5353488132263113
12757,S1001,tr7,20,1.2106398394253115
12758,S1001,tr8,20,1.633905431876423
12759,S1001,tr9,20,1.5803328373178371
12760,S1002,tr1,20,1.4196267086187415
12761,S1002,tr10,20,1.2714922576530232
12762,S1002,tr2,20,1.3873271337255288
12763,S1002,tr3,20,1.5892242073033127
12764,S1002,tr4,20,1.2691629358042502
12765,S1002,tr5,20,1.1959991895510778
12766,S1002,tr6,20,1.3329669063046812
12767,S1002,tr7,20,0.720656168695901
12768,S1002,tr8,20,1.0486637942723411
12769,S1002,tr9,20,1.3345648331109745
12770,S1003,tr1,20,0.6416677809284729
12771,S1003,tr10,20,1.015132148547379
12772,S1003,tr2,20,1.226961129517234
12773,S1003,tr3,20,0.281912472136113
12774,S1003,tr4,20,1.2489156303977607
12775,S1003,tr5,20,0.8274749501612397
12776,S1003,tr6,20,0.7916425292443104
12777,S1003,tr7,20,0.4532618899108773
12778,S1003,tr8,20,0.939637219201919
12779,S1003,tr9,20,1.0561677260112283
12780,S1004,tr1,20,1.559783770737643
12781,S1004,tr10,20,1.646613508364905
12782,S1004,tr2,20,1.918768720786815
12783,S1004,tr3,20,1.734215303514355
12784,S1004,tr4,20,0.44267886586996485
12785,S1004,tr5,20,1.193933667460046
12786,S1004,tr6,20,1.5714782922160608
12787,S1004,tr7,20,1.6368102023184925
12788,S1004,tr8,20,1.618179826179228
12789,S1004,tr9,20,1.2361148090808458
12790,S1005,tr1,20,1.124862618414057
12791,S1005,tr10,20,1.1868654702443298
12792,S1005,tr2,20,1.0415785686604313
12793,S1005,tr3,20,1.2831579766719978
12794,S1005,tr4,20,1.2856237323119113
12795,S1005,tr5,20,1.4591541917786344
12796,S1005,tr6,20,1.2198846305140985
12797,S1005,tr7,20,1.2593222302943665
12798,S1005,tr8,20,1.2534554506246118
12799,S1005,tr9,20,0.6901369291050649
12800,S1006,tr1,20,1.276434669240616
12801,S1006,tr10,20,0.7901986110218756
12802,S1006,tr2,20,1.413654143839199
12803,S1006,tr3,20,0.9404691813585672
12804,S1006,tr4,20,1.4672838903764205
12805,S1006,tr5,20,1.3395574675211037
12806,S1006,tr6,20,1.7206687467384496
12807,S1006,tr7,20,1.6229310241300523
12808,S1006,tr8,20,0.6693169210317751
12809,S1006,tr9,20,0.8828424015487676
12810,S1007,tr1,20,1.9820158881985561
12811,S1007,tr10,20,1.461835175809719
12812,S1007,tr2,20,0.5077564479968331
12813,S1007,tr3,20,1.6365469146839053
12814,S1007,tr4,20,1.767169468718837
12815,S1007,tr5,20,1.8247026862548295
12816,S1007,tr6,20,1.6968497630756916
12817,S1007,tr7,20,1.6626864285977627
12818,S1007,tr8,20,1.9448354579255478
12819,S1007,tr9,20,1.9626986113513962
12820,S1009,tr1,20,1.7701126461624552
12821,S1009,tr10,20,2.092531067723729
12822,S1009,tr2,20,1.702322243060907
12823,S1009,tr3,20,1.7754287070470287
12824,S1009,tr4,20,1.6816340371350824
12825,S1009,tr5,20,1.499910009086373
12826,S1009,tr6,20,1.6498609864718707
12827,S1009,tr7,20,1.8127277798321684
12828,S1009,tr8,20,1.90670975128789
12829,S1009,tr9,20,1.7491919939465295
12830,S1010,tr1,20,1.8066641799856082
12831,S1010,tr10,20,1.4134705602727393
12832,S1010,tr2,20,1.2329285434586224
12833,S1010,tr3,20,1.570993785531497
12834,S1010,tr4,20,1.1239676261931197
12835,S1010,tr5,20,0.5283531469174174
12836,S1010,tr6,20,1.467236827555204
12837,S1010,tr7,20,0.8982956533085148
12838,S1010,tr8,20,1.6072358837067346
12839,S1010,tr9,20,0.8699407329776281
12840,S1011,tr1,20,1.4365423896785163
12841,S1011,tr10,20,1.583236174007747
12842,S1011,tr2,20,1.2315740397281192
12843,S1011,tr3,20,1.4593194961347804
12844,S1011,tr4,20,1.2811267648954794
12845,S1011,tr5,20,1.2521644886163519
12846,S1011,tr6,20,1.4744084082579785
12847,S1011,tr7,20,1.397611221101425
12848,S1011,tr8,20,1.4483583877101083
12849,S1011,tr9,20,1.4605375749274405
12850,S1012,tr1,20,0.3697909487078999
12851,S1012,tr10,20,1.5012361320672114
12852,S1012,tr2,20,1.4378118692764248
12853,S1012,tr3,20,0.5432287030605695
12854,S1012,tr4,20,1.7175412276332396
12855,S1012,tr5,20,1.3701898316017997
12856,S1012,tr6,20,1.5885049662027948
12857,S1012,tr7,20,1.3938916779636195
12858,S1012,tr8,20,1.6199761645503508
12859,S1012,tr9,20,1.4086549533532204
12860,S1013,tr1,20,1.648468952121538
12861,S1013,tr10,20,1.0891688074139059
12862,S1013,tr2,20,1.5752276439154635
12863,S1013,tr3,20,1.3049689114569363
12864,S1013,tr4,20,1.326730573073469
12865,S1013,tr5,20,1.1016803639415094
12866,S1013,tr6,20,1.0675994221327476
12867,S1013,tr7,20,0.9907819965676538
12868,S1013,tr8,20,0.6857064740357295
12869,S1013,tr9,20,1.696529646207895
12870,S1014,tr1,20,0.5204615966845022
