,Subject,Trial,variable,value
12849,S1072,tr9,13,1.1989698837824285
12850,S11,tr1,13,0.856493477880965
12851,S11,tr10,13,1.1796361419294428
12852,S11,tr2,13,1.3858277167259745
12853,S11,tr3,13,1.4475713290756704
12854,S11,tr4,13,1.1666354025047196
12855,S11,tr5,13,0.7923650752580427
12856,S11,tr6,13,1.6508444260793707
12857,S11,tr7,13,1.225511350058244
12858,S11,tr8,13,1.5062958872117291
12859,S11,tr9,13,1.4858284946397646
12860,S12,tr1,13,0.9836184581317192
12861,S12,tr10,13,1.3304568600680038
12862,S12,tr2,13,1.208524803790267
12863,S12,tr3,13,1.3181032888905861
12864,S12,tr4,13,1.4751050460209774
12865,S12,tr5,13,1.317510276936258
12866,S12,tr6,13,1.32969256637592
12867,S12,tr7,13,1.2304196724734024
12868,S12,tr8,13,1.3261788365142404
12869,S12,tr9,13,1.472721651627117
12870,S13,tr1,13,0.36127680781454174
12871,S13,tr10,13,0.6966057099519488
12872,S13,tr2,13,1.2256593166104894
12873,S13,tr3,13,1.1373602165672871
12874,S13,tr4,13,1.2626672078725854
12875,S13,tr5,13,0.28802730896697454
12876,S13,tr6,13,0.23357174527763233
12877,S13,tr7,13,0.8667039194244969
12878,S13,tr8,13,1.0697444131001543
12879,S13,tr9,13,0.4373958307859731
12880,S14,tr1,13,1.2079342373061974
12881,S14,tr10,13,0.808439209308618
12882,S14,tr2,13,0.8080911920791133
12883,S14,tr3,13,0.8419479862669762
12884,S14,tr4,13,0.9523621602756346
12885,S14,tr5,13,1.0275760625185182
12886,S14,tr6,13,1.1790304458493173
12887,S14,tr7,13,1.3706799960758933
12888,S14,tr8,13,0.6155273732237372
12889,S14,tr9,13,1.324676558733387
12890,S15,tr1,13,1.8510881697693584
12891,S15,tr10,13,1.8373124814943096
12892,S15,tr2,13,1.8259033647908967
12893,S15,tr3,13,1.761325190063682
12894,S15,tr4,13,1.7720978189025136
12895,S15,tr5,13,1.7878010042312096
12896,S15,tr6,13,1.6142051231151306
12897,S15,tr7,13,1.661895430514315
12898,S15,tr8,13,1.5255370859065644
12899,S15,tr9,13,1.7510676452112135
12900,S16,tr1,13,1.4069348443774632
12901,S16,tr10,13,1.40993674487564
12902,S16,tr2,13,1.04390072253249
12903,S16,tr3,13,1.2898268144833673
12904,S16,tr4,13,1.2656367472128878
12905,S16,tr5,13,1.1809321533997554
12906,S16,tr6,13,1.15570644465412
12907,S16,tr7,13,1.262084794321623
12908,S16,tr8,13,1.4624335032587863
12909,S16,tr9,13,1.4589176993725188
12910,S17,tr1,13,0.9015735087886548
12911,S17,tr10,13,1.166359025582776
12912,S17,tr2,13,0.9445211122846308
12913,S17,tr3,13,1.0269361819432734
12914,S17,tr4,13,0.9671126603166768
12915,S17,tr5,13,1.1578333149338371
12916,S17,tr6,13,1.1022463302500687
12917,S17,tr7,13,1.0047873423871663
12918,S17,tr8,13,0.9970729342644045
12919,S17,tr9,13,1.2597941111747928
12920,S18,tr1,13,1.3198776186867922
12921,S18,tr10,13,0.5379685957832231
12922,S18,tr2,13,0.1767626540060304
12923,S18,tr3,13,1.359779074740825
12924,S18,tr4,13,1.454471405516926
12925,S18,tr5,13,1.2129107412201534
12926,S18,tr6,13,0.8279018119365721
12927,S18,tr7,13,1.0982675714559207
12928,S18,tr8,13,0.8549723995952102
12929,S18,tr9,13,1.3497747821977928
12930,S19,tr1,13,1.5664228020344275
12931,S19,tr10,13,1.6247712197370743
12932,S19,tr2,13,1.4375765749772254
12933,S19,tr3,13,1.7268102253559827
12934,S19,tr4,13,1.5057815712479166
12935,S19,tr5,13,1.5996237877544857
12936,S19,tr6,13,1.2816188577573082
12937,S19,tr7,13,0.8655136721583402
12938,S19,tr8,13,1.4075551812270013
12939,S19,tr9,13,1.564196377467417
12940,S2,tr1,13,1.2053145897032285
12941,S2,tr10,13,1.507371386428121
12942,S2,tr2,13,1.6292961342182473
12943,S2,tr3,13,1.4485410609666436
12944,S2,tr4,13,1.433043067860298
12945,S2,tr5,13,1.773613198705248
12946,S2,tr6,13,1.6150128005230016
12947,S2,tr7,13,1.1077233858352131
12948,S2,tr8,13,1.5522953142826372
12949,S2,tr9,13,1.1243602361021898
12950,S20,tr1,13,0.9571043339722878
12951,S20,tr10,13,0.8196888403724655
12952,S20,tr2,13,1.3581323887537562
12953,S20,tr3,13,1.5223513193466067
12954,S20,tr4,13,1.5557388002615251
12955,S20,tr5,13,0.4324610944509093
12956,S20,tr6,13,1.0577883968864565
12957,S20,tr7,13,1.4161832573621573
12958,S20,tr8,13,1.2882408086056605
12959,S20,tr9,13,0.6828693624603637
12960,S21,tr1,13,1.526010647996217
12961,S21,tr10,13,1.0847994673981403
12962,S21,tr2,13,1.3740774780825433
12963,S21,tr3,13,1.3285500185661943
12964,S21,tr4,13,1.5932474106495518
12965,S21,tr5,13,1.4642447807701755
12966,S21,tr6,13,1.267773729851038
12967,S21,tr7,13,1.4624178005980324
12968,S21,tr8,13,1.4612725299226224
12969,S21,tr9,13,0.23531632410313355
12970,S22,tr1,13,0.9801035248871458
12971,S22,tr10,13,1.6848701583244696
12972,S22,tr2,13,1.492891015818962
12973,S22,tr3,13,1.4772530291622252
12974,S22,tr4,13,1.5715198616921606
12975,S22,tr5,13,1.4723625545358656
12976,S22,tr6,13,1.6070423274950922
12977,S22,tr7,13,1.7081511182913698
12978,S22,tr8,13,0.021450058882584864
12979,S22,tr9,13,1.4634151295644606
12980,S23,tr1,13,1.089103649900916
12981,S23,tr10,13,1.4158553290378462
12982,S23,tr2,13,1.0791930409821002
12983,S23,tr3,13,1.1954701924471367
12984,S23,tr4,13,1.3248592613494188
12985,S23,tr5,13,1.1120009718672617
12986,S23,tr6,13,1.1285450153632341
12987,S23,tr7,13,1.3860896004332268
12988,S23,tr8,13,1.2429087084773276
12989,S23,tr9,13,0.9129438327233915
12990,S24,tr1,13,0.6031235408642032
12991,S24,tr10,13,1.2591019186019357
12992,S24,tr2,13,1.3744831692316015
12993,S24,tr3,13,1.3932384970293044
12994,S24,tr4,13,1.325603497945975
12995,S24,tr5,13,1.3594888535285061
12996,S24,tr6,13,0.7422374197503837
12997,S24,tr7,13,0.7293825183504319
12998,S24,tr8,13,1.0056250976102041
12999,S24,tr9,13,1.256843333228251
13000,S25,tr1,13,1.3986487482368255
13001,S25,tr10,13,1.5725396766411328
13002,S25,tr2,13,1.6030060926100913
13003,S25,tr3,13,1.4173388747659166
13004,S25,tr4,13,1.6331411351598062
13005,S25,tr5,13,1.460134030573308
13006,S25,tr6,13,1.5023335360618313
13007,S25,tr7,13,1.4414085590138992
13008,S25,tr8,13,1.6305230714794228
13009,S25,tr9,13,1.7621589994517644
13010,S26,tr1,13,0.6792946758739327
13011,S26,tr10,13,1.2688999796160616
13012,S26,tr2,13,1.3333766638626272
13013,S26,tr3,13,0.36650378642317677
13014,S26,tr4,13,0.6968312547868791
13015,S26,tr5,13,1.5144417983472525
13016,S26,tr6,13,1.2955782044499309
13017,S26,tr7,13,1.4615954007266991
13018,S26,tr8,13,1.0372421548772248
13019,S26,tr9,13,1.0451172267070101
13020,S27,tr1,13,1.432406702692699
13021,S27,tr10,13,1.6685491169376692
13022,S27,tr2,13,1.366115902031494
13023,S27,tr3,13,1.4037886511432582
13024,S27,tr4,13,1.3789407466275947
13025,S27,tr5,13,1.4536921860418666
13026,S27,tr6,13,1.576076225078714
13027,S27,tr7,13,1.590285982479389
13028,S27,tr8,13,1.524914082809484
13029,S27,tr9,13,1.5033691904056976
13030,S28,tr1,13,1.7943883335383433
13031,S28,tr10,13,1.2998890285784612
13032,S28,tr2,13,0.9196873353944236
13033,S28,tr3,13,1.4114132966500719
13034,S28,tr4,13,1.2313079235924105
13035,S28,tr5,13,1.4980617205501225
13036,S28,tr6,13,1.4650829535639966
13037,S28,tr7,13,1.4405384728056652
13038,S28,tr8,13,1.3508631110740896
13039,S28,tr9,13,1.3712455503536205
13040,S29,tr1,13,1.118450804434995
13041,S29,tr10,13,1.2898280066572398
13042,S29,tr2,13,1.3668116124480567
13043,S29,tr3,13,1.3546597847212056
13044,S29,tr4,13,1.28756806369427
13045,S29,tr5,13,1.3081241423565797
13046,S29,tr6,13,1.2581833823418642
13047,S29,tr7,13,1.1705509913942538
13048,S29,tr8,13,1.2947423938180178
13049,S29,tr9,13,1.3400074636931234
13050,S3,tr1,13,1.6632568407173776
13051,S3,tr10,13,1.3234558069722613
13052,S3,tr2,13,1.1802445916251152
13053,S3,tr3,13,1.1372519218057962
13054,S3,tr4,13,0.6344842523625739
13055,S3,tr5,13,1.267471644205412
13056,S3,tr6,13,0.9348583639269794
13057,S3,tr7,13,1.4191536271204408
13058,S3,tr8,13,1.3669141393787152
13059,S3,tr9,13,1.260242592514992
13060,S30,tr1,13,1.3699987323204859
13061,S30,tr10,13,1.7024876272424367
13062,S30,tr2,13,1.0983773324939343
13063,S30,tr3,13,1.65040565666872
13064,S30,tr4,13,1.2297551446935984
13065,S30,tr5,13,1.3442742617435286
13066,S30,tr6,13,1.651335700964465
13067,S30,tr7,13,1.2861966333601282
13068,S30,tr8,13,1.4397967963430178
13069,S30,tr9,13,1.7213197873141295
13070,S4,tr1,13,0.5291555861953807
13071,S4,tr10,13,1.229776071800292
13072,S4,tr2,13,1.6046621087764108
13073,S4,tr3,13,0.8213584226021428
13074,S4,tr4,13,1.5038368527332182
13075,S4,tr5,13,1.5037240279269477
13076,S4,tr6,13,0.26896451228234886
13077,S4,tr7,13,0.3586628003968736
13078,S4,tr8,13,1.4670266220887396
13079,S4,tr9,13,1.2304577743652212
13080,S5,tr1,13,0.2892386887289996
13081,S5,tr10,13,1.2589011304621816
13082,S5,tr2,13,1.2088304809774117
13083,S5,tr3,13,0.31558372328526213
13084,S5,tr4,13,1.0372985627828657
13085,S5,tr5,13,0.9185680363765926
13086,S5,tr6,13,0.8980830588917437
13087,S5,tr7,13,0.7543482433748603
13088,S5,tr8,13,0.44221791544726446
13089,S5,tr9,13,0.7511355617661083
13090,S6,tr1,13,0.1993621782959926
13091,S6,tr10,13,1.4952810174877864
13092,S6,tr2,13,0.6773508174621324
13093,S6,tr3,13,1.1195760291638597
13094,S6,tr4,13,1.548259832663996
13095,S6,tr5,13,1.3772860612799906
13096,S6,tr6,13,1.1361639149729403
13097,S6,tr7,13,1.4410443803615143
13098,S6,tr8,13,1.2705020374860256
13099,S6,tr9,13,1.3199830785332638
13100,S7,tr1,13,0.432924600389743
13101,S7,tr10,13,1.0659021185593271
13102,S7,tr2,13,0.6469089690074892
13103,S7,tr3,13,0.41382750803968205
13104,S7,tr4,13,1.170239999645218
13105,S7,tr5,13,0.11843535712246907
13106,S7,tr6,13,0.3468944351634619
13107,S7,tr7,13,1.1005511003964614
13108,S7,tr8,13,0.5005332423015527
13109,S7,tr9,13,0.23212718738642085
13110,S8,tr1,13,0.44235538925688855
13111,S8,tr10,13,1.6839597576174863
13112,S8,tr2,13,1.525445153829181
13113,S8,tr3,13,0.1302995180798559
13114,S8,tr4,13,0.683639062696555
13115,S8,tr5,13,1.6330536913930591
13116,S8,tr6,13,1.0694130190628328
13117,S8,tr7,13,1.5382460635587554
13118,S8,tr8,13,1.5347056378609
13119,S8,tr9,13,1.6948132369997027
13120,S9,tr1,13,1.0133265972782626
13121,S9,tr10,13,0.9322579603683446
13122,S9,tr2,13,0.9388015054826047
13123,S9,tr3,13,1.0153448585419866
13124,S9,tr4,13,1.2010303731503826
13125,S9,tr5,13,0.7121116463297483
13126,S9,tr6,13,0.9715169600944811
13127,S9,tr7,13,1.0794844984123506
13128,S9,tr8,13,0.7102493531353606
13129,S9,tr9,13,0.848396331192351
13130,S1,tr1,14,1.817824816051186
13131,S1,tr10,14,1.5357567628828224
13132,S1,tr2,14,1.7182221831629592
13133,S1,tr3,14,1.6447194017997981
13134,S1,tr4,14,1.4301454964603166
13135,S1,tr5,14,1.6067015761121006
13136,S1,tr6,14,1.5070275113649774
13137,S1,tr7,14,1.5348716831768456
13138,S1,tr8,14,1.3657588341658349
13139,S1,tr9,14,1.5030491045661865
13140,S10,tr1,14,0.9848470535966772
13141,S10,tr10,14,1.466851702711732
13142,S10,tr2,14,0.8464576309356041
13143,S10,tr3,14,1.3450065260916393
13144,S10,tr4,14,0.8565433568684925
13145,S10,tr5,14,1.4321513933050847
13146,S10,tr6,14,1.5183108106093357
13147,S10,tr7,14,1.4450367696185877
13148,S10,tr8,14,1.3512982736767885
13149,S10,tr9,14,1.0944577598797032
13150,S1001,tr1,14,1.5692747290171125
13151,S1001,tr10,14,1.4835872397520073
13152,S1001,tr2,14,1.6268925669750618
13153,S1001,tr3,14,1.389040551628645
13154,S1001,tr4,14,1.4490362872074762
13155,S1001,tr5,14,1.5127737073951335
13156,S1001,tr6,14,0.4693407624221291
13157,S1001,tr7,14,1.1014863507632278
13158,S1001,tr8,14,1.5271751342532833
13159,S1001,tr9,14,1.483528989722373
13160,S1002,tr1,14,1.2313024573325708
13161,S1002,tr10,14,1.098727926969423
13162,S1002,tr2,14,1.2421252917678693
13163,S1002,tr3,14,1.4155617789574864
13164,S1002,tr4,14,1.147851307233158
13165,S1002,tr5,14,1.2112065093568536
13166,S1002,tr6,14,1.1133892846142148
13167,S1002,tr7,14,0.6646562160241806
13168,S1002,tr8,14,0.995389698106677
13169,S1002,tr9,14,1.2318402334981915
13170,S1003,tr1,14,0.5899107317722586
13171,S1003,tr10,14,0.8332188444406434
13172,S1003,tr2,14,0.982675802556779
13173,S1003,tr3,14,0.23396143004499018
13174,S1003,tr4,14,1.0122518728208156
13175,S1003,tr5,14,0.7262887712827553
13176,S1003,tr6,14,0.7182158415674995
13177,S1003,tr7,14,0.3823289402569745
13178,S1003,tr8,14,0.854460388583881
13179,S1003,tr9,14,0.8936761779497214
13180,S1004,tr1,14,1.355523036007005
13181,S1004,tr10,14,1.4882429935539383
13182,S1004,tr2,14,1.703094174143815
13183,S1004,tr3,14,1.4646830574397283
13184,S1004,tr4,14,0.4037296338655494
13185,S1004,tr5,14,0.9765059111611032
13186,S1004,tr6,14,1.385257769340536
13187,S1004,tr7,14,1.5263168112524823
13188,S1004,tr8,14,1.464165234178512
13189,S1004,tr9,14,1.0863129106962042
13190,S1005,tr1,14,0.9495541034322492
13191,S1005,tr10,14,0.9945961504780089
13192,S1005,tr2,14,0.9339008246223102
13193,S1005,tr3,14,1.0911919686235627
13194,S1005,tr4,14,1.1432366190193672
13195,S1005,tr5,14,1.364008917388003
13196,S1005,tr6,14,0.9756215019492411
13197,S1005,tr7,14,1.159598700032661
13198,S1005,tr8,14,1.0645269287476735
13199,S1005,tr9,14,0.5703854560676271
13200,S1006,tr1,14,1.2726628507236994
13201,S1006,tr10,14,0.6675457993409679
13202,S1006,tr2,14,1.27611705439966
13203,S1006,tr3,14,0.8197558449378464
13204,S1006,tr4,14,1.2972554056376109
13205,S1006,tr5,14,1.2244536669609871
13206,S1006,tr6,14,1.5795633779253722
13207,S1006,tr7,14,1.4577466708969988
13208,S1006,tr8,14,0.6010005849477944
13209,S1006,tr9,14,0.8331227882494975
13210,S1007,tr1,14,1.675187469496407
13211,S1007,tr10,14,1.3167753956781747
13212,S1007,tr2,14,0.45558817680446384
13213,S1007,tr3,14,1.4939740037046318
13214,S1007,tr4,14,1.57473883738859
13215,S1007,tr5,14,1.496751144119208
13216,S1007,tr6,14,1.6485578479196277
13217,S1007,tr7,14,1.4946208941621324
13218,S1007,tr8,14,1.762310235317394
13219,S1007,tr9,14,1.7041922064629107
13220,S1009,tr1,14,1.7287249073247342
13221,S1009,tr10,14,1.8435325686320552
13222,S1009,tr2,14,1.7004792365786359
13223,S1009,tr3,14,1.729341446806523
13224,S1009,tr4,14,1.5353966193104733
13225,S1009,tr5,14,1.3947041660008668
13226,S1009,tr6,14,1.5129695836485273
13227,S1009,tr7,14,1.7203179201326306
13228,S1009,tr8,14,1.7448523712819184
13229,S1009,tr9,14,1.7426915671613847
13230,S1010,tr1,14,1.5861058508770836
13231,S1010,tr10,14,1.3268889968127875
13232,S1010,tr2,14,1.0537821764005484
13233,S1010,tr3,14,1.4435439113300332
13234,S1010,tr4,14,0.9150132202431164
13235,S1010,tr5,14,0.4684814201944652
13236,S1010,tr6,14,1.4353127126299032
13237,S1010,tr7,14,0.7777131645522032
13238,S1010,tr8,14,1.5114402168017413
13239,S1010,tr9,14,0.7745670720666721
13240,S1011,tr1,14,1.2793678050458208
13241,S1011,tr10,14,1.3517136749552774
13242,S1011,tr2,14,1.1001814634299842
13243,S1011,tr3,14,1.1822396407550737
13244,S1011,tr4,14,1.2310449172562437
13245,S1011,tr5,14,1.0568392962586965
13246,S1011,tr6,14,1.2668668095522118
13247,S1011,tr7,14,1.1951380502403057
13248,S1011,tr8,14,1.3016530367668366
13249,S1011,tr9,14,1.2780017098435539
13250,S1012,tr1,14,0.31928404486345796
13251,S1012,tr10,14,1.3015204957808102
13252,S1012,tr2,14,1.1540764986248846
13253,S1012,tr3,14,0.48579580702188024
13254,S1012,tr4,14,1.4342182048317056
13255,S1012,tr5,14,1.3074307955806925
13256,S1012,tr6,14,1.3839469097871493
13257,S1012,tr7,14,1.1682052349769132
13258,S1012,tr8,14,1.4367949924470578
13259,S1012,tr9,14,1.2358434436056365
13260,S1013,tr1,14,1.3914517998761295
13261,S1013,tr10,14,0.9515996252804828
13262,S1013,tr2,14,1.25634635063522
13263,S1013,tr3,14,1.0327192715829847
13264,S1013,tr4,14,1.0634541375623927
13265,S1013,tr5,14,0.9267534653670398
13266,S1013,tr6,14,0.9413533070409502
13267,S1013,tr7,14,0.7892434540341164
13268,S1013,tr8,14,0.5570645544362295
13269,S1013,tr9,14,1.4215432679589228
13270,S1014,tr1,14,0.44578322905286716
13271,S1014,tr10,14,0.8657764892695252
13272,S1014,tr2,14,1.348065172871374
13273,S1014,tr3,14,1.261869694926978
13274,S1014,tr4,14,1.3521086414731938
13275,S1014,tr5,14,1.412612950134783
13276,S1014,tr6,14,1.0850234679379724
13277,S1014,tr7,14,1.0059719329889683
13278,S1014,tr8,14,1.002821666360925
13279,S1014,tr9,14,0.702355371486025
13280,S1015,tr1,14,1.0046883908167235
13281,S1015,tr10,14,0.9914866159949388
13282,S1015,tr2,14,1.313451719457054
13283,S1015,tr3,14,1.4573961357220706
13284,S1015,tr4,14,1.471810453133864
13285,S1015,tr5,14,0.9163487146532858
13286,S1015,tr6,14,1.2138982173993578
13287,S1015,tr7,14,1.0276729057389116
13288,S1015,tr8,14,0.7439816823644979
13289,S1015,tr9,14,1.241417196144281
13290,S1016,tr1,14,0.7879820396122975
13291,S1016,tr10,14,0.23701368633812966
13292,S1016,tr2,14,0.7938775560094297
13293,S1016,tr3,14,0.8272462527283639
13294,S1016,tr4,14,0.9276176011846116
13295,S1016,tr5,14,0.7642346904351787
13296,S1016,tr6,14,0.791004495336482
13297,S1016,tr7,14,1.0157538507776116
13298,S1016,tr8,14,0.7854057235931129
13299,S1016,tr9,14,1.7727467674673925
13300,S1017,tr1,14,1.149385071003172
13301,S1017,tr10,14,1.0375622584089885
13302,S1017,tr2,14,1.6220358857618185
13303,S1017,tr3,14,0.8977303587583498
13304,S1017,tr4,14,1.1245338786868155
13305,S1017,tr5,14,1.347118804075432
13306,S1017,tr6,14,1.0567956720885279
13307,S1017,tr7,14,0.8042324914318546
13308,S1017,tr8,14,1.0804527574473608
13309,S1017,tr9,14,1.3126023879409592
13310,S1018,tr1,14,1.2659077972544261
13311,S1018,tr10,14,1.4240870759242075
13312,S1018,tr2,14,1.4022344991268307
13313,S1018,tr3,14,0.6095460199763236
13314,S1018,tr4,14,1.1906778463892742
13315,S1018,tr5,14,0.6828176068209326
13316,S1018,tr6,14,1.0180450045779905
13317,S1018,tr7,14,1.1832360849835428
13318,S1018,tr8,14,1.0632629716275064
13319,S1018,tr9,14,1.445914521863364
13320,S1019,tr1,14,0.5845169170032188
13321,S1019,tr10,14,1.0909870084328095
13322,S1019,tr2,14,1.3724721896195107
13323,S1019,tr3,14,0.8075286303942878
13324,S1019,tr4,14,0.9550374552093431
13325,S1019,tr5,14,1.035938785701731
13326,S1019,tr6,14,1.0784444643360394
13327,S1019,tr7,14,1.1379712068063528
13328,S1019,tr8,14,1.2274400094462545
13329,S1019,tr9,14,0.8892790180898809
13330,S1020,tr1,14,1.285532087951239
13331,S1020,tr10,14,1.2556926036233695
13332,S1020,tr2,14,1.435371550368952
13333,S1020,tr3,14,1.5009142809055784
13334,S1020,tr4,14,1.40015727936961
13335,S1020,tr5,14,1.389967633304264
13336,S1020,tr6,14,1.3545784411526653
13337,S1020,tr7,14,1.5654975076090945
13338,S1020,tr8,14,1.211327750079728
13339,S1020,tr9,14,1.3060731260865621
13340,S1021,tr1,14,1.425373255806863
13341,S1021,tr10,14,1.8030420903323643
13342,S1021,tr2,14,0.842333473861632
13343,S1021,tr3,14,1.2286930964259135
13344,S1021,tr4,14,1.484163348302865
13345,S1021,tr5,14,0.5083012623507502
13346,S1021,tr6,14,0.6952949234304137
13347,S1021,tr7,14,1.5518020576683957
13348,S1021,tr8,14,0.5134957558636887
13349,S1021,tr9,14,1.2082894300117415
13350,S1022,tr1,14,0.5115269752450345
13351,S1022,tr10,14,1.4626143591196874
13352,S1022,tr2,14,0.6998424213534605
13353,S1022,tr3,14,0.8988992653956506
13354,S1022,tr4,14,0.7656203475836109
13355,S1022,tr5,14,1.186235929466533
13356,S1022,tr6,14,1.6895884796846057
13357,S1022,tr7,14,0.9771530502657959
13358,S1022,tr8,14,0.8952141624441079
13359,S1022,tr9,14,0.7446097579814183
13360,S1023,tr1,14,1.3274771673505092
13361,S1023,tr10,14,1.5060226554727358
13362,S1023,tr2,14,0.7019296984027682
13363,S1023,tr3,14,1.3290137126931676
13364,S1023,tr4,14,1.143054948010004
13365,S1023,tr5,14,1.0472714451069223
13366,S1023,tr6,14,1.163142158051754
13367,S1023,tr7,14,1.4339724977397421
13368,S1023,tr8,14,0.6565398226745859
13369,S1023,tr9,14,0.853084716361214
13370,S1024,tr1,14,0.3626823394971513
13371,S1024,tr10,14,0.3068837864935397
13372,S1024,tr2,14,1.5118633843265539
13373,S1024,tr3,14,0.19723573934372626
13374,S1024,tr4,14,1.2028020447950902
13375,S1024,tr5,14,0.8194411832934847
13376,S1024,tr6,14,1.2168662619610007
13377,S1024,tr7,14,0.9093735734200231
13378,S1024,tr8,14,1.004160208060214
13379,S1024,tr9,14,0.5740881219850718
13380,S1025,tr1,14,1.0466445375413795
13381,S1025,tr10,14,1.1979366818480242
13382,S1025,tr2,14,0.9843593050010653
13383,S1025,tr3,14,0.827356620655308
13384,S1025,tr4,14,0.755624579782418
13385,S1025,tr5,14,0.5680863704651097
13386,S1025,tr6,14,0.9500469505553576
13387,S1025,tr7,14,0.6955431766115467
13388,S1025,tr8,14,0.7034189214051851
13389,S1025,tr9,14,1.151958878641621
13390,S1026,tr1,14,0.8256351274883977
13391,S1026,tr10,14,1.0370309391567776
13392,S1026,tr2,14,1.4306597393089668
13393,S1026,tr3,14,1.168957169333559
13394,S1026,tr4,14,1.2966421867760742
13395,S1026,tr5,14,0.2689940335099955
13396,S1026,tr6,14,1.3651758418431663
13397,S1026,tr7,14,1.1053726008048539
13398,S1026,tr8,14,1.1739545422027495
13399,S1026,tr9,14,0.8891875412811301
13400,S1027,tr1,14,1.6473450737477853
13401,S1027,tr10,14,1.6916785434676218
13402,S1027,tr2,14,0.6320014441732875
13403,S1027,tr3,14,1.278318273523749
13404,S1027,tr4,14,1.4254903792679183
13405,S1027,tr5,14,0.6321748905294314
13406,S1027,tr6,14,0.5656931009421292
13407,S1027,tr7,14,1.4720987373594852
13408,S1027,tr8,14,0.46580668214691556
13409,S1027,tr9,14,0.9019270481881757
13410,S1028,tr1,14,0.5550179792759443
13411,S1028,tr10,14,1.3438446730505513
13412,S1028,tr2,14,1.6343638972542358
13413,S1028,tr3,14,1.5488910313523547
13414,S1028,tr4,14,1.6141515147200969
13415,S1028,tr5,14,1.4284432104812936
13416,S1028,tr6,14,1.6024203397754537
13417,S1028,tr7,14,1.5081249809362156
13418,S1028,tr8,14,1.4034116856367047
13419,S1028,tr9,14,1.3270725899799747
13420,S1029,tr1,14,1.2650605700235429
13421,S1029,tr10,14,1.0189728950400885
13422,S1029,tr2,14,1.293822856035837
13423,S1029,tr3,14,1.3004932474786064
13424,S1029,tr4,14,0.8734821437165601
13425,S1029,tr5,14,1.4769446774395927
13426,S1029,tr6,14,1.2360590738274855
13427,S1029,tr7,14,1.2724088747258535
13428,S1029,tr8,14,0.7866624467844442
13429,S1029,tr9,14,1.2274803938858778
13430,S1030,tr1,14,0.7607499054089151
13431,S1030,tr10,14,1.1406145914770724
13432,S1030,tr2,14,1.2801453682441377
13433,S1030,tr3,14,1.3809212465974667
13434,S1030,tr4,14,1.3155116803113407
13435,S1030,tr5,14,0.9145306343581018
13436,S1030,tr6,14,0.9810641032957503
13437,S1030,tr7,14,0.7980681897137062
13438,S1030,tr8,14,0.8578643305528206
13439,S1030,tr9,14,1.1351782196217064
13440,S1031,tr1,14,1.7173540698178897
13441,S1031,tr10,14,0.5747342040271773
13442,S1031,tr2,14,1.536376428925654
13443,S1031,tr3,14,1.3998176854542959
13444,S1031,tr4,14,1.1781888250209316
13445,S1031,tr5,14,1.3133952346658742
13446,S1031,tr6,14,1.5433177951626784
13447,S1031,tr7,14,1.4851670166235518
13448,S1031,tr8,14,1.494082604890269
13449,S1031,tr9,14,0.5196845964537008
13450,S1032,tr1,14,0.21488715000375094
13451,S1032,tr10,14,1.6705830645012936
13452,S1032,tr2,14,1.6830923108895328
13453,S1032,tr3,14,1.5230790783686554
13454,S1032,tr4,14,1.8090974528344628
13455,S1032,tr5,14,1.7780624692605018
13456,S1032,tr6,14,1.6298757089208185
13457,S1032,tr7,14,1.4864614199985373
13458,S1032,tr8,14,1.6657898817381527
13459,S1032,tr9,14,1.5991350528450323
13460,S1033,tr1,14,1.5999105409904275
13461,S1033,tr10,14,0.7211549428621267
13462,S1033,tr2,14,1.2176175048605609
13463,S1033,tr3,14,0.7763162961386143
13464,S1033,tr4,14,0.9376735855725606
13465,S1033,tr5,14,1.3730552657468853
13466,S1033,tr6,14,1.7293621894729125
13467,S1033,tr7,14,1.2288902248937745
13468,S1033,tr8,14,0.6439390537412519
13469,S1033,tr9,14,0.9487543062428301
13470,S1034,tr1,14,0.9023223974818833
13471,S1034,tr10,14,1.1707856542714432
13472,S1034,tr2,14,1.3074974809496405
13473,S1034,tr3,14,1.0061172465550419
13474,S1034,tr4,14,1.072786245969862
13475,S1034,tr5,14,1.6956896866481015
13476,S1034,tr6,14,1.60678238446404
13477,S1034,tr7,14,0.7772076334789545
13478,S1034,tr8,14,1.43945933696298
13479,S1034,tr9,14,0.3060483020669387
13480,S1035,tr1,14,0.6627039444822522
13481,S1035,tr10,14,1.348401086059122
13482,S1035,tr2,14,1.3325808709028923
13483,S1035,tr3,14,1.298559027877984
13484,S1035,tr4,14,1.4555175388104247
13485,S1035,tr5,14,1.477537175150659
13486,S1035,tr6,14,1.2844285938938702
13487,S1035,tr7,14,1.3420426640043939
13488,S1035,tr8,14,1.4030119523561924
13489,S1035,tr9,14,1.3995243427717634
13490,S1036,tr1,14,0.5829970566044557
13491,S1036,tr10,14,1.1607091256674
13492,S1036,tr2,14,1.0158635925630797
13493,S1036,tr3,14,1.3016290722310337
13494,S1036,tr4,14,1.3315756865108699
13495,S1036,tr5,14,0.9436258790151569
13496,S1036,tr6,14,1.271168692369139
13497,S1036,tr7,14,1.235682585320358
13498,S1036,tr8,14,1.1227885723455
13499,S1036,tr9,14,0.9501033867324331
13500,S1037,tr1,14,1.4661708807824707
13501,S1037,tr10,14,0.425163773367683
13502,S1037,tr2,14,1.5301492678353192
